Irms1,Irms2,Irms3,
0.233996,0.234540,0.234821,
0.235129,0.234744,0.235452,
0.226955,0.228226,0.229435,
0.235704,0.235734,0.235294,
0.237364,0.237568,0.237169,
0.233292,0.233066,0.233350,
0.232874,0.233300,0.233898,
0.233553,0.233892,0.234157,
0.230701,0.231073,0.232894,
0.234056,0.234104,0.234452,
0.235418,0.235199,0.235906,
0.234151,0.234181,0.234455,
0.234453,0.234317,0.233556,
0.233375,0.233797,0.234138,
0.235419,0.234717,0.235080,
0.232997,0.232050,0.233651,
0.235031,0.235242,0.235682,
0.233514,0.234430,0.235743,
0.234148,0.233534,0.233183,
0.234919,0.234954,0.235623,
0.240048,0.239062,0.238726,
0.236776,0.236912,0.237585,
0.233772,0.232389,0.233442,
0.233933,0.234438,0.234120,
0.236097,0.234952,0.235153,
0.233111,0.233073,0.232781,
0.237686,0.238315,0.238834,
0.234342,0.234010,0.234415,
0.234326,0.233929,0.233551,
0.236290,0.235441,0.235906,
0.233056,0.233020,0.232535,
0.234021,0.233764,0.233678,
0.232898,0.234131,0.233411,
0.235718,0.235788,0.236622,
0.236343,0.236018,0.236206,
0.235097,0.235482,0.236016,
0.233754,0.233346,0.233317,
0.234521,0.235374,0.235500,
0.233242,0.232369,0.233438,
0.237462,0.237263,0.236493,
0.234188,0.234106,0.233594,
0.235356,0.235426,0.236043,
0.235242,0.235548,0.236129,
0.236079,0.234275,0.233746,
0.237174,0.237349,0.237308,
0.231987,0.232893,0.233325,
0.234502,0.235136,0.235684,
0.234648,0.234306,0.235341,
0.232012,0.233143,0.233861,
0.235481,0.235439,0.234962,
0.231215,0.232047,0.232090,
0.233956,0.234211,0.233202,
0.235585,0.235584,0.235900,
0.236729,0.235902,0.236067,
0.235226,0.234714,0.234202,
0.233281,0.232306,0.231692,
0.236907,0.235840,0.234437,
0.235203,0.234227,0.235404,
0.234339,0.236011,0.235529,
0.235000,0.235313,0.235193,
0.234397,0.234749,0.234464,
0.234713,0.235712,0.236073,
0.236660,0.236159,0.237538,
0.239470,0.239557,0.239333,
0.236159,0.235790,0.235349,
0.233689,0.233774,0.235234,
0.234277,0.234700,0.235446,
0.231087,0.231404,0.232724,
0.231709,0.231373,0.231565,
0.236351,0.236633,0.237418,
0.235684,0.236141,0.236194,
0.234233,0.234749,0.235609,
0.234949,0.235598,0.235849,
0.237137,0.237840,0.237812,
0.234642,0.234099,0.234777,
0.230102,0.229922,0.229715,
0.236200,0.236157,0.236376,
0.234323,0.235161,0.234954,
0.233547,0.233395,0.233739,
0.232697,0.233386,0.233766,
0.235845,0.236041,0.236235,
0.233074,0.232836,0.233097,
0.234499,0.232131,0.232776,
0.236096,0.237095,0.235972,
0.235297,0.234671,0.235897,
0.232963,0.232535,0.232221,
0.232330,0.231640,0.232377,
0.229590,0.230777,0.231063,
0.234488,0.233219,0.233867,
0.235915,0.236150,0.236176,
0.234799,0.235404,0.236072,
0.234367,0.234169,0.235107,
0.231834,0.232159,0.231560,
0.233898,0.234446,0.234906,
0.233723,0.233351,0.233596,
0.234341,0.233922,0.234205,
0.235330,0.234459,0.234585,
0.232352,0.233361,0.233922,
0.233860,0.233776,0.234985,
0.232952,0.233380,0.233379,
0.238009,0.238999,0.238248,
0.235497,0.236306,0.235740,
0.235731,0.235951,0.235414,
0.235340,0.235486,0.235171,
0.235068,0.235330,0.235811,
0.237329,0.235436,0.234537,
0.235673,0.234356,0.234276,
0.233900,0.233958,0.233420,
0.236385,0.237505,0.236744,
0.234426,0.234019,0.234594,
0.231727,0.232018,0.233350,
0.233784,0.233964,0.234561,
0.236550,0.235860,0.235593,
0.237081,0.236194,0.236405,
0.234901,0.235573,0.236179,
0.234357,0.235586,0.235246,
0.236926,0.236579,0.237153,
0.235817,0.236043,0.236859,
0.234065,0.234457,0.235558,
0.233805,0.233667,0.234128,
0.234081,0.232867,0.232820,
0.233162,0.233627,0.233318,
0.234692,0.233907,0.234500,
0.234340,0.234707,0.233802,
0.232670,0.233231,0.233688,
0.233802,0.233802,0.234910,
0.236499,0.235997,0.237584,
0.233613,0.233736,0.234516,
0.235571,0.236129,0.237197,
0.234596,0.234133,0.234900,
0.231424,0.231511,0.231397,
0.232462,0.233309,0.233307,
0.232787,0.233889,0.235086,
0.234941,0.233756,0.233586,
0.232589,0.232469,0.233546,
0.232300,0.232794,0.232466,
0.233912,0.234262,0.234097,
0.236446,0.235894,0.236342,
0.236018,0.234702,0.234989,
0.233108,0.233636,0.233770,
0.237479,0.237187,0.236496,
0.235681,0.235443,0.235757,
0.234769,0.234446,0.235206,
0.237509,0.239652,0.237639,
0.234810,0.234461,0.235197,
0.235902,0.236791,0.235868,
0.233994,0.234540,0.234270,
0.236066,0.236140,0.236357,
0.233866,0.234280,0.234742,
0.239482,0.239943,0.240464,
0.233180,0.231610,0.231610,
0.232620,0.232247,0.232278,
0.235401,0.236250,0.237213,
0.233960,0.234796,0.234678,
0.233541,0.232887,0.232544,
0.235060,0.234516,0.234966,
0.233169,0.233269,0.232474,
0.233966,0.234377,0.234685,
0.236317,0.236364,0.236487,
0.236205,0.236625,0.237091,
0.234534,0.233826,0.234127,
0.232571,0.232129,0.232685,
0.235674,0.234447,0.234000,
0.235493,0.235253,0.236929,
0.237322,0.238503,0.238444,
0.234091,0.234089,0.234451,
0.233361,0.233497,0.234098,
0.226453,0.227510,0.227778,
0.234749,0.235694,0.236161,
0.235813,0.235335,0.235420,
0.233615,0.233547,0.233861,
0.233344,0.234010,0.233563,
0.235827,0.235775,0.235556,
0.231196,0.230483,0.230687,
0.234801,0.234903,0.234234,
0.234482,0.233969,0.234458,
0.233838,0.233647,0.234224,
0.233301,0.232045,0.231728,
0.235184,0.236162,0.236168,
0.233368,0.234161,0.233955,
0.234393,0.234616,0.234087,
0.235054,0.236080,0.234533,
0.235777,0.234910,0.235514,
0.235043,0.235935,0.236218,
0.235303,0.234669,0.234487,
0.234082,0.233332,0.234429,
0.238860,0.239600,0.240313,
0.233493,0.233881,0.234343,
0.233288,0.232906,0.234005,
0.233010,0.233587,0.234205,
0.236484,0.236307,0.237110,
0.234577,0.234201,0.233838,
0.241237,0.240226,0.240504,
0.232883,0.233237,0.232706,
0.232432,0.232727,0.233211,
0.233609,0.233479,0.233380,
0.232910,0.232469,0.231244,
0.233332,0.232351,0.232303,
0.234617,0.234628,0.234549,
0.233714,0.234330,0.234452,
0.236448,0.236785,0.236524,
0.234947,0.233890,0.234377,
0.234021,0.236105,0.235300,
0.236022,0.236677,0.236591,
0.233708,0.233474,0.233810,
0.237386,0.235264,0.234060,
0.235927,0.235506,0.235237,
0.233608,0.233476,0.233913,
0.233707,0.234434,0.234282,
0.235721,0.237149,0.237265,
0.231928,0.231557,0.231383,
0.235536,0.235771,0.235933,
0.234031,0.233833,0.234950,
0.233346,0.234695,0.235307,
0.236319,0.236042,0.235867,
0.232966,0.233363,0.233904,
0.233643,0.232472,0.233084,
0.233769,0.233986,0.233951,
0.233641,0.233596,0.234460,
0.233948,0.233613,0.234179,
0.233002,0.235353,0.234123,
0.233237,0.235880,0.234082,
0.234123,0.235156,0.235006,
0.235657,0.235958,0.234460,
0.233687,0.235014,0.233950,
0.234735,0.234213,0.233394,
0.233274,0.234020,0.234974,
0.230748,0.230492,0.231316,
0.233847,0.233554,0.233914,
0.237286,0.237564,0.238120,
0.232858,0.232857,0.232462,
0.232038,0.231834,0.232585,
0.236493,0.235902,0.234699,
0.233719,0.234570,0.234101,
0.234103,0.233519,0.233431,
0.235787,0.236077,0.237095,
0.235770,0.235156,0.234773,
0.236005,0.236031,0.236237,
0.236340,0.235779,0.235360,
0.235645,0.234910,0.234802,
0.233815,0.233975,0.234079,
0.233730,0.233039,0.234178,
0.235879,0.235483,0.235911,
0.235160,0.235848,0.235874,
0.235142,0.236756,0.236337,
0.235543,0.235974,0.236524,
0.235386,0.235586,0.235639,
0.233715,0.233986,0.235243,
0.233441,0.233483,0.233931,
0.233996,0.234017,0.233905,
0.233333,0.232839,0.233282,
0.231943,0.232965,0.234497,
0.233800,0.233684,0.233405,
0.230554,0.229873,0.231070,
0.231456,0.231427,0.232942,
0.235658,0.237194,0.234672,
0.232893,0.233015,0.233470,
0.232704,0.232752,0.232607,
0.231977,0.231615,0.232007,
0.230043,0.230357,0.232279,
0.236695,0.237069,0.236684,
0.234180,0.233816,0.233894,
0.233944,0.235162,0.235157,
0.233664,0.234041,0.234281,
0.232888,0.233643,0.233968,
0.236179,0.236147,0.236648,
0.234539,0.234630,0.235317,
0.235543,0.235578,0.235422,
0.233932,0.234064,0.233979,
0.233805,0.233781,0.234036,
0.231079,0.232580,0.232515,
0.232776,0.232182,0.232765,
0.237009,0.237054,0.236644,
0.234202,0.233712,0.234585,
0.233111,0.234615,0.235106,
0.234266,0.234529,0.235083,
0.232266,0.231761,0.232652,
0.233622,0.233587,0.232628,
0.236545,0.235989,0.237574,
0.233898,0.233747,0.234150,
0.232494,0.232537,0.231994,
0.232769,0.233375,0.233313,
0.232762,0.232747,0.232575,
0.233120,0.232967,0.231085,
0.231080,0.231836,0.231972,
0.235861,0.235213,0.235775,
0.233598,0.233305,0.234183,
0.231726,0.233335,0.233355,
0.233109,0.233372,0.234156,
0.233665,0.233562,0.233774,
0.231709,0.231384,0.231881,
0.233802,0.233329,0.234334,
0.231558,0.231595,0.231644,
0.237021,0.236330,0.237148,
0.232773,0.233863,0.234985,
0.236350,0.237186,0.236017,
0.231288,0.232082,0.231969,
0.236401,0.236100,0.237500,
0.235885,0.234679,0.235385,
0.233442,0.234373,0.233534,
0.235514,0.233880,0.234633,
0.236674,0.237506,0.237511,
0.236335,0.236511,0.235851,
0.236121,0.236083,0.236794,
0.238073,0.235987,0.236388,
0.233137,0.234057,0.233862,
0.233461,0.234584,0.234393,
0.236861,0.234711,0.235626,
0.238126,0.238693,0.238119,
0.236971,0.236690,0.237078,
0.233941,0.234287,0.234371,
0.232461,0.234120,0.234091,
0.233680,0.233596,0.233052,
0.233808,0.233789,0.235776,
0.232126,0.232371,0.233281,
0.234513,0.234590,0.234925,
0.232256,0.232719,0.233035,
0.235811,0.235402,0.236334,
0.233732,0.234673,0.233769,
0.235289,0.235749,0.236483,
0.235302,0.235105,0.235186,
0.235263,0.235560,0.235024,
0.234480,0.233545,0.234786,
0.235015,0.235068,0.235294,
0.233819,0.235440,0.234481,
0.234795,0.234352,0.234807,
0.235517,0.235163,0.235898,
0.233391,0.234410,0.232594,
0.236470,0.236796,0.235784,
0.234796,0.234296,0.234920,
0.233737,0.233710,0.232491,
0.239709,0.240120,0.240038,
0.234768,0.235743,0.235638,
0.228263,0.229935,0.229654,
0.234207,0.234813,0.234589,
0.234907,0.235051,0.236189,
0.234254,0.235072,0.234655,
0.233460,0.233790,0.234120,
0.236578,0.236961,0.237892,
0.229513,0.229052,0.229579,
0.233697,0.234269,0.234219,
0.235011,0.233958,0.233937,
0.236972,0.235072,0.235562,
0.234859,0.235539,0.235392,
0.235110,0.235730,0.235003,
0.233233,0.233008,0.233728,
0.234228,0.234314,0.234509,
0.234326,0.234400,0.235801,
0.235648,0.235976,0.235619,
0.235069,0.236972,0.236438,
0.236121,0.236661,0.236761,
0.239577,0.240177,0.239537,
0.236107,0.235777,0.236112,
0.235623,0.234138,0.233124,
0.235425,0.234299,0.234566,
0.233585,0.233651,0.233454,
0.232057,0.232404,0.233672,
0.232691,0.233441,0.232913,
0.236621,0.236701,0.236602,
0.233618,0.233261,0.233205,
0.233428,0.233210,0.233803,
0.233721,0.233890,0.233925,
0.236514,0.236424,0.235686,
0.235476,0.235958,0.236255,
0.234113,0.233969,0.233779,
0.231943,0.231483,0.231887,
0.233267,0.233086,0.233484,
0.233651,0.233413,0.233916,
0.234438,0.235379,0.235913,
0.236888,0.235375,0.235805,
0.232841,0.234650,0.233091,
0.233964,0.234045,0.234993,
0.233573,0.233627,0.234134,
0.234730,0.235430,0.235740,
0.233134,0.234531,0.235095,
0.236316,0.235547,0.236456,
0.233006,0.231571,0.230730,
0.234096,0.234138,0.234329,
0.233013,0.233028,0.232978,
0.233340,0.233391,0.233183,
0.232396,0.233639,0.232836,
0.233694,0.234381,0.234167,
0.230079,0.230456,0.230626,
0.234231,0.234300,0.235014,
0.233441,0.234010,0.233555,
0.235430,0.235460,0.235953,
0.233979,0.233877,0.234576,
0.233987,0.234902,0.233477,
0.234724,0.234262,0.234599,
0.236567,0.236151,0.235823,
0.233559,0.233679,0.233369,
0.232436,0.232469,0.234294,
0.233659,0.233679,0.234093,
0.234017,0.235203,0.235757,
0.236246,0.235921,0.235504,
0.234660,0.235118,0.235358,
0.235491,0.234446,0.234474,
0.234637,0.234529,0.234611,
0.234615,0.233878,0.234162,
0.234740,0.234481,0.234164,
0.232879,0.233585,0.234538,
0.240639,0.240304,0.239644,
0.233378,0.234126,0.233658,
0.233701,0.233354,0.233355,
0.233507,0.233517,0.234177,
0.233739,0.234520,0.234961,
0.234751,0.235140,0.235366,
0.235071,0.234575,0.235445,
0.235286,0.234868,0.233603,
0.234173,0.233204,0.233324,
0.233668,0.233686,0.233763,
0.233420,0.232850,0.233361,
0.232508,0.233714,0.234643,
0.229826,0.230125,0.230649,
0.235060,0.234353,0.234667,
0.236919,0.235575,0.236221,
0.232705,0.233036,0.234151,
0.234522,0.234568,0.234853,
0.236092,0.236633,0.237357,
0.232722,0.232643,0.233541,
0.234649,0.234514,0.235808,
0.235175,0.235260,0.234050,
0.235811,0.235330,0.236061,
0.234839,0.234546,0.234834,
0.234674,0.235189,0.235373,
0.232208,0.232559,0.232562,
0.237668,0.236069,0.235729,
0.231043,0.231951,0.232691,
0.235898,0.235651,0.235374,
0.236498,0.234285,0.234669,
0.233708,0.234146,0.234059,
0.237043,0.237580,0.237713,
0.236614,0.235794,0.237308,
0.233783,0.233394,0.234033,
0.235390,0.237399,0.236636,
0.234270,0.233333,0.233990,
0.235177,0.235676,0.236054,
0.238322,0.238452,0.238435,
0.236246,0.235544,0.235945,
0.234544,0.234255,0.234671,
0.235436,0.233920,0.232696,
0.233855,0.233130,0.233130,
0.234470,0.234205,0.235023,
0.237821,0.237626,0.237433,
0.237224,0.236336,0.236614,
0.234714,0.234421,0.233551,
0.233101,0.232625,0.233020,
0.234197,0.234309,0.234772,
0.234755,0.234074,0.234462,
0.233857,0.233960,0.233532,
0.230481,0.229567,0.230266,
0.236221,0.236336,0.237544,
0.235562,0.236785,0.236236,
0.236082,0.235671,0.237122,
0.231843,0.232196,0.232198,
0.231154,0.231606,0.231590,
0.230752,0.231500,0.230809,
0.233813,0.233063,0.233380,
0.234862,0.235009,0.235792,
0.236657,0.237623,0.236688,
0.235618,0.236727,0.236199,
0.233747,0.233786,0.234426,
0.227456,0.228281,0.227986,
0.235122,0.235266,0.235109,
0.234485,0.234663,0.234776,
0.234014,0.234425,0.234732,
0.233414,0.232882,0.233637,
0.232650,0.233620,0.233612,
0.232616,0.233041,0.232679,
0.234856,0.235049,0.235441,
0.235214,0.235255,0.235472,
0.236623,0.236701,0.235556,
0.233457,0.233814,0.235515,
0.233498,0.233532,0.233519,
0.234116,0.234078,0.233470,
0.235464,0.235321,0.235172,
0.234330,0.234574,0.235544,
0.231534,0.232681,0.234174,
0.233853,0.234071,0.234003,
0.235141,0.234945,0.235190,
0.234686,0.235571,0.235722,
0.236068,0.237193,0.237020,
0.236221,0.235926,0.235986,
0.236442,0.238398,0.236015,
0.233885,0.234391,0.234898,
0.232994,0.233715,0.233957,
0.234708,0.234925,0.236012,
0.236601,0.236711,0.235582,
0.235971,0.234868,0.235777,
0.234714,0.234466,0.233760,
0.233833,0.233602,0.232699,
0.234231,0.233212,0.234267,
0.231996,0.230724,0.231586,
0.232552,0.235226,0.235089,
0.236298,0.233781,0.233858,
0.231186,0.231846,0.233803,
0.233808,0.234340,0.234471,
0.234494,0.235735,0.235052,
0.233590,0.233225,0.233627,
0.231113,0.231968,0.231832,
0.232519,0.232590,0.231950,
0.233110,0.232734,0.232702,
0.235117,0.235588,0.234970,
0.231521,0.233650,0.234820,
0.234720,0.234877,0.235329,
0.228371,0.229767,0.230585,
0.232436,0.231574,0.232303,
0.234724,0.235322,0.236415,
0.232566,0.234385,0.233762,
0.233047,0.235036,0.237182,
0.234702,0.234146,0.235566,
0.233322,0.232328,0.230691,
0.234653,0.235273,0.234928,
0.232652,0.231876,0.233146,
0.233158,0.233824,0.233702,
0.231963,0.231273,0.231648,
0.234933,0.234773,0.236471,
0.237486,0.237321,0.236291,
0.233475,0.233706,0.234373,
0.234948,0.234063,0.234927,
0.233016,0.232333,0.234026,
0.230638,0.231433,0.232750,
0.231110,0.232223,0.233277,
0.238277,0.239029,0.238217,
0.236107,0.236486,0.236637,
0.236193,0.235903,0.235986,
0.236020,0.235948,0.237246,
0.234234,0.233712,0.233715,
0.235493,0.234199,0.234717,
0.235684,0.235563,0.235406,
0.237056,0.237615,0.237486,
0.233354,0.232727,0.232704,
0.234524,0.233937,0.234331,
0.234504,0.236337,0.232940,
0.232904,0.232519,0.232723,
0.235642,0.234479,0.236003,
0.228019,0.228994,0.228967,
0.231788,0.231871,0.233176,
0.235010,0.234866,0.235519,
0.234229,0.234204,0.234042,
0.233380,0.234294,0.234839,
0.234913,0.234521,0.235836,
0.236231,0.234383,0.232101,
0.236362,0.236408,0.235197,
0.231979,0.232999,0.233419,
0.234258,0.235216,0.235349,
0.235321,0.235744,0.236030,
0.236253,0.236215,0.235395,
0.228873,0.229870,0.229551,
0.232118,0.232619,0.232862,
0.234480,0.234777,0.235337,
0.233751,0.234433,0.234651,
0.233254,0.234241,0.233839,
0.233687,0.233911,0.233575,
0.231920,0.230586,0.230310,
0.234741,0.234640,0.235016,
0.234170,0.234022,0.234269,
0.236477,0.235640,0.235843,
0.234264,0.234477,0.234944,
0.234983,0.235553,0.236236,
0.237822,0.238264,0.238219,
0.235301,0.235416,0.235556,
0.232713,0.232819,0.233549,
0.232903,0.231827,0.232393,
0.234164,0.233354,0.233990,
0.231629,0.233332,0.234056,
0.239300,0.239935,0.241073,
0.237042,0.236593,0.237739,
0.234677,0.234627,0.234732,
0.235599,0.235262,0.235452,
0.231819,0.232385,0.233382,
0.234619,0.233945,0.234469,
0.232783,0.232364,0.232427,
0.238515,0.238210,0.238504,
0.234446,0.233599,0.234306,
0.234371,0.234382,0.234933,
0.234724,0.233914,0.234274,
0.233033,0.232582,0.232801,
0.232548,0.231955,0.231401,
0.230966,0.229896,0.229392,
0.234431,0.234122,0.235170,
0.232981,0.232153,0.232070,
0.234361,0.234563,0.234937,
0.235660,0.236193,0.235804,
0.234803,0.234244,0.233868,
0.235043,0.236146,0.236174,
0.233175,0.232292,0.232954,
0.232861,0.233993,0.234654,
0.233946,0.233571,0.233905,
0.234464,0.234362,0.234383,
0.234041,0.234186,0.233591,
0.231575,0.231231,0.231967,
0.234987,0.235368,0.235273,
0.234188,0.234157,0.233742,
0.233521,0.232940,0.233159,
0.231374,0.231274,0.232277,
0.234282,0.233992,0.233595,
0.233001,0.232326,0.232576,
0.235956,0.235624,0.236730,
0.234784,0.235202,0.235325,
0.236500,0.237524,0.237640,
0.235551,0.234620,0.236014,
0.234754,0.234865,0.234936,
0.238369,0.238937,0.237792,
0.234589,0.234190,0.234172,
0.233656,0.234045,0.233548,
0.232532,0.233700,0.234506,
0.234802,0.233986,0.235143,
0.232829,0.232862,0.232959,
0.234728,0.234349,0.234199,
0.232979,0.233144,0.233551,
0.234598,0.235029,0.234960,
0.233070,0.233279,0.233296,
0.234835,0.234610,0.235380,
0.235422,0.235386,0.235701,
0.233625,0.232813,0.232877,
0.234437,0.233211,0.233695,
0.234135,0.233730,0.233845,
0.235910,0.235750,0.235311,
0.235955,0.235217,0.235718,
0.235164,0.235360,0.236747,
0.232231,0.232114,0.232386,
0.235721,0.235922,0.235861,
0.233303,0.233542,0.234226,
0.233415,0.233388,0.232457,
0.234948,0.233822,0.234503,
0.235225,0.234611,0.235553,
0.235558,0.235362,0.235587,
0.231861,0.232585,0.232941,
0.233939,0.232959,0.233488,
0.233720,0.234096,0.234700,
0.234820,0.235330,0.235092,
0.234189,0.233801,0.235239,
0.233356,0.232114,0.231848,
0.232300,0.231736,0.232620,
0.235259,0.234917,0.235446,
0.234330,0.235611,0.235083,
0.235503,0.236253,0.236221,
0.233943,0.233761,0.233219,
0.234228,0.235503,0.235709,
0.235334,0.235876,0.235149,
0.237188,0.236831,0.237653,
0.235868,0.235103,0.235673,
0.235950,0.235496,0.236181,
0.236556,0.237072,0.237600,
0.235939,0.236107,0.236450,
0.239652,0.239212,0.237741,
0.234917,0.235445,0.235233,
0.236468,0.236891,0.236965,
0.237475,0.235710,0.235357,
0.237452,0.237617,0.238019,
0.237033,0.237396,0.237411,
0.237101,0.237777,0.238442,
0.232652,0.232943,0.233137,
0.234688,0.235562,0.236257,
0.234426,0.234428,0.235078,
0.234419,0.234966,0.234874,
0.233399,0.233197,0.233151,
0.234739,0.235714,0.235088,
0.232550,0.233971,0.235110,
0.234743,0.234839,0.235541,
0.231037,0.231730,0.232416,
0.232993,0.233634,0.233167,
0.232684,0.234270,0.235175,
0.232480,0.231619,0.232665,
0.235001,0.235799,0.236193,
0.237808,0.237352,0.235985,
0.237513,0.237436,0.238035,
0.235896,0.236064,0.236876,
0.235057,0.235909,0.235204,
0.236951,0.235692,0.236963,
0.230735,0.230542,0.230092,
0.237172,0.236798,0.235779,
0.235889,0.236223,0.237639,
0.236148,0.235917,0.235311,
0.234670,0.234953,0.235729,
0.233688,0.233738,0.234107,
0.231652,0.231261,0.231446,
0.235577,0.235472,0.235669,
0.234139,0.234753,0.234558,
0.235980,0.235654,0.236213,
0.235286,0.235291,0.235763,
0.235386,0.235482,0.235291,
0.235999,0.236857,0.237462,
0.233161,0.233582,0.233498,
0.235367,0.235447,0.235558,
0.233458,0.232415,0.233092,
0.234059,0.234996,0.234665,
0.235992,0.235426,0.235740,
0.242588,0.240354,0.240100,
0.236720,0.236861,0.235750,
0.233996,0.233506,0.233338,
0.234902,0.235044,0.234793,
0.234736,0.234545,0.233877,
0.234036,0.234079,0.232315,
0.238288,0.238576,0.239118,
0.232512,0.232017,0.232664,
0.235695,0.237127,0.237620,
0.235893,0.235130,0.235759,
0.234788,0.234940,0.234743,
0.237214,0.235338,0.237080,
0.230113,0.231192,0.231922,
0.235160,0.235723,0.235503,
0.233848,0.234727,0.234962,
0.234682,0.235751,0.236714,
0.235818,0.234977,0.236437,
0.233430,0.233943,0.233623,
0.234514,0.234196,0.233719,
0.238635,0.239257,0.238143,
0.236712,0.237280,0.236760,
0.236071,0.236523,0.236624,
0.234553,0.233930,0.233764,
0.235581,0.234782,0.235013,
0.232038,0.231559,0.232512,
0.234038,0.234400,0.234773,
0.235929,0.236166,0.236114,
0.231987,0.232361,0.234305,
0.233830,0.236107,0.234521,
0.236451,0.236370,0.237549,
0.234678,0.234330,0.234709,
0.233048,0.232806,0.232621,
0.232862,0.232536,0.232360,
0.232063,0.234286,0.235070,
0.234661,0.234463,0.233364,
0.235981,0.236004,0.236327,
0.233964,0.233179,0.233388,
0.235380,0.235762,0.237103,
0.232311,0.231945,0.232690,
0.232771,0.233520,0.235188,
0.232810,0.233079,0.232879,
0.231446,0.232032,0.232185,
0.235486,0.236009,0.235766,
0.236114,0.235212,0.235529,
0.235909,0.236911,0.236347,
0.233626,0.234568,0.233301,
0.231264,0.232819,0.234875,
0.234853,0.235613,0.235672,
0.236672,0.236631,0.237385,
0.235873,0.236560,0.235138,
0.235755,0.234810,0.234555,
0.233164,0.231712,0.231398,
0.233621,0.233645,0.233852,
0.234660,0.233347,0.234022,
0.234045,0.234751,0.234258,
0.233978,0.233325,0.233874,
0.235736,0.235611,0.235928,
0.234832,0.235700,0.236036,
0.234749,0.234738,0.234996,
0.232099,0.232209,0.232552,
0.234204,0.234490,0.234227,
0.231109,0.230270,0.230564,
0.232562,0.231728,0.232724,
0.232560,0.233261,0.234935,
0.234989,0.234961,0.235818,
0.235159,0.235227,0.235742,
0.235061,0.234582,0.234499,
0.236117,0.234512,0.235585,
0.232830,0.233480,0.233664,
0.237317,0.237240,0.236789,
0.234932,0.234797,0.235331,
0.234886,0.236216,0.235461,
0.234746,0.234448,0.234473,
0.232324,0.232252,0.232678,
0.234443,0.234809,0.234954,
0.234832,0.233866,0.235265,
0.235212,0.235359,0.235700,
0.235659,0.237364,0.236337,
0.235006,0.235338,0.235294,
0.234019,0.232438,0.233962,
0.236302,0.236549,0.237452,
0.236609,0.237054,0.237247,
0.232078,0.232224,0.233069,
0.235899,0.235390,0.234511,
0.234649,0.235129,0.235263,
0.233948,0.233867,0.234160,
0.241847,0.241747,0.240530,
0.235349,0.236018,0.235843,
0.234047,0.233259,0.234239,
0.234473,0.234243,0.233737,
0.234676,0.234963,0.235450,
0.232109,0.232520,0.233037,
0.236972,0.236607,0.235954,
0.237453,0.237510,0.236965,
0.235401,0.235638,0.236151,
0.233871,0.234349,0.234632,
0.234565,0.235867,0.235979,
0.234552,0.235637,0.234946,
0.233680,0.233066,0.232795,
0.236127,0.235389,0.236714,
0.234365,0.234085,0.234078,
0.233675,0.234754,0.234679,
0.232003,0.232594,0.232422,
0.235672,0.234984,0.235372,
0.232186,0.232356,0.233194,
0.236068,0.237137,0.238864,
0.234379,0.234349,0.234656,
0.234073,0.234783,0.234555,
0.236709,0.236811,0.234815,
0.233823,0.234528,0.234740,
0.231737,0.231515,0.230006,
0.228848,0.229739,0.231207,
0.235720,0.235368,0.235844,
0.236022,0.234316,0.234737,
0.234651,0.234127,0.234422,
0.235041,0.234097,0.234717,
0.233152,0.234619,0.235042,
0.233971,0.234233,0.234764,
0.234201,0.234022,0.234406,
0.234241,0.235059,0.234546,
0.234748,0.235376,0.235037,
0.233352,0.234241,0.234033,
0.233234,0.234170,0.233979,
0.233983,0.234680,0.235411,
0.235230,0.235507,0.235503,
0.235465,0.233844,0.234159,
0.234815,0.234360,0.233772,
0.232946,0.233215,0.234292,
0.235524,0.236524,0.236871,
0.236219,0.236145,0.236257,
0.231363,0.231843,0.232298,
0.232555,0.232370,0.232867,
0.232779,0.233738,0.234789,
0.233952,0.234070,0.234244,
0.236804,0.235168,0.234799,
0.233277,0.232873,0.233240,
0.231898,0.231554,0.232401,
0.236648,0.236151,0.237231,
0.234311,0.234286,0.234055,
0.231437,0.231892,0.231540,
0.233480,0.233855,0.234921,
0.234636,0.234390,0.233562,
0.236357,0.235596,0.236112,
0.234543,0.234176,0.234007,
0.232759,0.231733,0.232044,
0.233354,0.234235,0.234223,
0.233642,0.233362,0.233915,
0.233338,0.232857,0.234045,
0.234364,0.235533,0.235801,
0.236916,0.236087,0.236137,
0.233915,0.233644,0.234069,
0.233160,0.233633,0.232799,
0.232087,0.232217,0.234320,
0.230654,0.231699,0.233097,
0.234102,0.234130,0.234892,
0.234914,0.234591,0.234781,
0.234581,0.233045,0.233219,
0.235019,0.233432,0.236268,
0.232932,0.232522,0.233223,
0.234779,0.234488,0.234123,
0.235368,0.235548,0.236574,
0.234635,0.234663,0.235542,
0.231594,0.232622,0.232655,
0.237026,0.235448,0.235794,
0.235948,0.235278,0.235027,
0.230510,0.231051,0.231408,
0.236434,0.236635,0.236705,
0.233150,0.234246,0.235027,
0.233763,0.234517,0.234479,
0.235565,0.235288,0.236147,
0.233312,0.234891,0.234429,
0.236345,0.237085,0.235850,
0.234948,0.235707,0.235781,
0.234721,0.234979,0.235725,
0.235276,0.235449,0.234511,
0.234531,0.233569,0.234294,
0.232186,0.232251,0.231785,
0.235591,0.235972,0.236532,
0.235345,0.235741,0.236264,
0.235871,0.235395,0.236633,
0.233782,0.234581,0.235569,
0.234439,0.234860,0.235861,
0.233324,0.233536,0.234308,
0.234044,0.234365,0.234034,
0.228088,0.228734,0.230434,
