Irms1,Irms2,Irms3,
0.231552,0.230638,0.231512,
0.231642,0.231419,0.231018,
0.231441,0.231519,0.231334,
0.232686,0.232736,0.231880,
0.232170,0.231063,0.230906,
0.232969,0.232566,0.232766,
0.231127,0.232253,0.232263,
0.232979,0.232030,0.233259,
0.233806,0.232750,0.233522,
0.230882,0.231144,0.232661,
0.231311,0.230792,0.230898,
0.236525,0.236081,0.235723,
0.232028,0.231761,0.232512,
0.232451,0.231061,0.231106,
0.231179,0.231557,0.230445,
0.230529,0.229631,0.230656,
0.231507,0.231322,0.231730,
0.233846,0.234247,0.234947,
0.233346,0.232409,0.232718,
0.232154,0.231710,0.232147,
0.231768,0.230576,0.232371,
